*author: ADAMCZYK
*reference: PRL 115,222301 : 2015
*reference: ARXIV:1505.07812 : 2015
*doi: 10.1103/PhysRevLett.115.222301
*status: Encoded 03 MAR 2016 by <Encoder Name>
*title: Azimuthal anisotropy in U+U and Au+Au collisions at RHIC
*comment: BNL-RHIC.  Collisions between prolate uranium nuclei are used to study how particle production and azimuthal anisotropies depend on initial geometry in heavy-ion collisions. We report the two- and four-particle cumulants, $v_2\{2\}$ and $v_2\{4\}$, for charged hadrons from U+U collisions at $\sqrt{s_{\rm NN}}$ = 193 GeV and Au+Au collisions at $\sqrt{s_{\rm NN}}$ = 200 GeV. Nearly fully overlapping collisions are selected based on the amount of energy deposited by spectators in the STAR Zero Degree Calorimeters (ZDCs). Within this sample, the observed dependence of $v_2\{2\}$ on multiplicity demonstrates that ZDC information combined with multiplicity can preferentially select different overlap configurations in U+U collisions. An initial-state model with gluon saturation describes the slope of $v_2\{2\}$ as a function of multiplicity in central collisions better than one based on Glauber with a two-component multiplicity model
*durhamId:
*inspireId: 1373553
*cdsId: 
*detector: STAR
*experiment: BNL-RHIC-STAR
*dataset:
*location: 
*dscomment: 
*obskey: SIG
*reackey: U+U
*qual: U+U: v2{2}
*xheader: Corrected Multiplicity
*yheader: v2
*data: x : y
725.0; 0.176 +- 0.00238
741.0; 0.182 +- 0.00343
758.0; 0.174 +- 0.00426
774.0; 0.173 +- 0.00639
791.0; 0.168 +- 0.00707
808.0; 0.179 +- 0.025
*dataset:
*location: 
*dscomment: 
*obskey: SIG
*reackey: Au+Au
*qual: Au+Au: v2{4}/e2{4} (Glauber_x-hard)
*xheader: Corrected dNch/deta
*yheader: v2/ecc2
*data: x : y
27.5; 0.0677 +- 0.00406
38.5; 0.0891 +- 0.00183
49.5; 0.106 +- 0.00136
60.6; 0.114 +- 0.00129
71.7; 0.125 +- 0.0013
82.8; 0.135 +- 0.00132
93.9; 0.141 +- 0.00139
105.0; 0.147 +- 0.00151
116.0; 0.154 +- 0.00154
128.0; 0.16 +- 0.00166
139.0; 0.166 +- 0.0017
150.0; 0.169 +- 0.0018
162.0; 0.174 +- 0.00189
173.0; 0.176 +- 0.00192
185.0; 0.179 +- 0.00197
196.0; 0.183 +- 0.00206
208.0; 0.186 +- 0.00213
220.0; 0.188 +- 0.00224
231.0; 0.19 +- 0.00235
243.0; 0.193 +- 0.00248
255.0; 0.194 +- 0.00253
267.0; 0.196 +- 0.0027
279.0; 0.198 +- 0.00288
291.0; 0.2 +- 0.00303
304.0; 0.203 +- 0.00329
316.0; 0.203 +- 0.00342
328.0; 0.205 +- 0.00377
341.0; 0.207 +- 0.00397
354.0; 0.207 +- 0.00417
366.0; 0.206 +- 0.00413
379.0; 0.209 +- 0.00484
392.0; 0.212 +- 0.00545
405.0; 0.21 +- 0.00538
419.0; 0.211 +- 0.00594
432.0; 0.215 +- 0.0073
445.0; 0.214 +- 0.00764
459.0; 0.214 +- 0.00874
472.0; 0.22 +- 0.0115
486.0; 0.224 +- 0.0146
500.0; 0.219 +- 0.0153
514.0; 0.21 +- 0.0149
528.0; 0.224 +- 0.0269
*dataset:
*location: 
*dscomment: 
*obskey: SIG
*reackey: U+U
*qual: U+U: v2{2}/e2{2} (Glauber-CQ)
*xheader: Corrected dNch/deta
*yheader: v2/ecc2
*data: x : y
5.55; 0.0892 +- 0.000341
16.7; 0.0965 +- 0.000148
27.8; 0.102 +- 0.00015
39.0; 0.109 +- 0.00018
50.1; 0.116 +- 0.000214
61.3; 0.123 +- 0.000247
72.5; 0.129 +- 0.000277
83.8; 0.134 +- 0.000307
95.1; 0.138 +- 0.000339
106.0; 0.142 +- 0.000366
118.0; 0.147 +- 0.000392
129.0; 0.149 +- 0.000416
141.0; 0.152 +- 0.000433
152.0; 0.156 +- 0.000465
164.0; 0.157 +- 0.000486
175.0; 0.158 +- 0.000512
187.0; 0.161 +- 0.000518
198.0; 0.163 +- 0.000546
210.0; 0.165 +- 0.000556
222.0; 0.167 +- 0.00058
234.0; 0.169 +- 0.000597
246.0; 0.17 +- 0.00061
258.0; 0.171 +- 0.00063
270.0; 0.172 +- 0.000643
282.0; 0.174 +- 0.000665
294.0; 0.175 +- 0.000677
306.0; 0.174 +- 0.000702
319.0; 0.175 +- 0.000712
331.0; 0.176 +- 0.000718
344.0; 0.178 +- 0.00074
356.0; 0.178 +- 0.00076
369.0; 0.179 +- 0.000773
382.0; 0.18 +- 0.000794
395.0; 0.181 +- 0.000812
409.0; 0.181 +- 0.000816
422.0; 0.183 +- 0.000831
435.0; 0.182 +- 0.000862
449.0; 0.183 +- 0.000866
463.0; 0.183 +- 0.000886
477.0; 0.183 +- 0.000888
491.0; 0.186 +- 0.0009
505.0; 0.186 +- 0.000911
520.0; 0.185 +- 0.000944
535.0; 0.185 +- 0.000953
550.0; 0.186 +- 0.000979
565.0; 0.184 +- 0.000975
580.0; 0.187 +- 0.00098
596.0; 0.187 +- 0.000962
612.0; 0.187 +- 0.00097
628.0; 0.187 +- 0.000973
644.0; 0.187 +- 0.00099
661.0; 0.186 +- 0.00099
678.0; 0.185 +- 0.000976
696.0; 0.184 +- 0.000984
713.0; 0.18 +- 0.000976
732.0; 0.179 +- 0.000946
750.0; 0.176 +- 0.000962
769.0; 0.175 +- 0.001
788.0; 0.177 +- 0.00105
808.0; 0.17 +- 0.00112
828.0; 0.168 +- 0.00131
849.0; 0.168 +- 0.0015
870.0; 0.163 +- 0.00193
892.0; 0.167 +- 0.00262
914.0; 0.162 +- 0.00362
937.0; 0.163 +- 0.00641
960.0; 0.143 +- 0.00898
979.0; 0.152 +- 0.0157
*dataset:
*location: 
*dscomment: 
*obskey: SIG
*reackey: U+U
*qual: U+U: v2{4}/e2{4} (Glauber-CQ)
*xheader: Corrected dNch/deta
*yheader: v2/ecc2
*data: x : y
27.8; 0.0603 +- 0.0411
39.0; 0.0797 +- 0.00612
50.1; 0.0914 +- 0.00421
61.3; 0.0996 +- 0.0015
72.5; 0.107 +- 0.00108
83.8; 0.114 +- 0.00101
95.1; 0.119 +- 0.00104
106.0; 0.123 +- 0.00112
118.0; 0.129 +- 0.00125
129.0; 0.132 +- 0.00135
141.0; 0.135 +- 0.00145
152.0; 0.14 +- 0.00157
164.0; 0.143 +- 0.00163
175.0; 0.144 +- 0.00183
187.0; 0.147 +- 0.00191
198.0; 0.15 +- 0.00208
210.0; 0.152 +- 0.00203
222.0; 0.154 +- 0.00223
234.0; 0.156 +- 0.00223
246.0; 0.158 +- 0.0024
258.0; 0.159 +- 0.00249
270.0; 0.16 +- 0.00258
282.0; 0.162 +- 0.00271
294.0; 0.163 +- 0.00273
306.0; 0.163 +- 0.00303
319.0; 0.164 +- 0.00307
331.0; 0.165 +- 0.00333
344.0; 0.165 +- 0.00332
356.0; 0.167 +- 0.00338
369.0; 0.168 +- 0.00365
382.0; 0.169 +- 0.00379
395.0; 0.171 +- 0.00405
409.0; 0.172 +- 0.00424
422.0; 0.173 +- 0.00445
435.0; 0.174 +- 0.00458
449.0; 0.173 +- 0.00489
463.0; 0.172 +- 0.00537
477.0; 0.173 +- 0.00519
491.0; 0.177 +- 0.00595
505.0; 0.179 +- 0.00592
520.0; 0.176 +- 0.00628
535.0; 0.176 +- 0.00647
550.0; 0.175 +- 0.00763
565.0; 0.177 +- 0.00771
580.0; 0.18 +- 0.00936
596.0; 0.183 +- 0.00955
612.0; 0.189 +- 0.0108
628.0; 0.179 +- 0.00985
644.0; 0.181 +- 0.011
661.0; 0.182 +- 0.0107
678.0; 0.183 +- 0.0145
696.0; 0.164 +- 0.0145
713.0; 0.153 +- 0.012
732.0; 0.185 +- 0.0154
750.0; 0.133 +- 0.0153
769.0; 0.15 +- 0.012
788.0; 0.144 +- 0.0134
808.0; 0.118 +- 0.018
828.0; 0.108 +- 0.0155
849.0; 0.115 +- 0.0172
*dataset:
*location: 
*dscomment: 
*obskey: SIG
*reackey: Au+Au
*qual: Au+Au: v2{2}/e2{2} (Glauber-CQ)
*xheader: Corrected dNch/deta
*yheader: v2/ecc2
*data: x : y
5.49; 0.0905 +- 0.000277
16.5; 0.0975 +- 0.000134
27.5; 0.104 +- 0.000145
38.5; 0.112 +- 0.000174
49.5; 0.119 +- 0.000209
60.6; 0.126 +- 0.000239
71.7; 0.132 +- 0.000271
82.8; 0.137 +- 0.000296
93.9; 0.141 +- 0.000319
105.0; 0.145 +- 0.00035
116.0; 0.149 +- 0.000371
128.0; 0.152 +- 0.000401
139.0; 0.155 +- 0.00042
150.0; 0.157 +- 0.000444
162.0; 0.16 +- 0.000464
173.0; 0.163 +- 0.000479
185.0; 0.165 +- 0.000499
196.0; 0.166 +- 0.000518
208.0; 0.168 +- 0.000543
220.0; 0.169 +- 0.000556
231.0; 0.171 +- 0.000579
243.0; 0.173 +- 0.000597
255.0; 0.175 +- 0.00061
267.0; 0.176 +- 0.000636
279.0; 0.177 +- 0.000655
291.0; 0.177 +- 0.000679
304.0; 0.18 +- 0.000701
316.0; 0.181 +- 0.00072
328.0; 0.181 +- 0.000744
341.0; 0.18 +- 0.000762
354.0; 0.182 +- 0.000781
366.0; 0.183 +- 0.000793
379.0; 0.184 +- 0.000829
392.0; 0.184 +- 0.000863
405.0; 0.186 +- 0.000866
419.0; 0.188 +- 0.000904
432.0; 0.188 +- 0.000946
445.0; 0.192 +- 0.000968
459.0; 0.189 +- 0.000985
472.0; 0.191 +- 0.00103
486.0; 0.192 +- 0.00108
500.0; 0.193 +- 0.00108
514.0; 0.194 +- 0.00108
528.0; 0.195 +- 0.00115
543.0; 0.196 +- 0.00119
557.0; 0.194 +- 0.00117
572.0; 0.195 +- 0.00121
586.0; 0.196 +- 0.00123
601.0; 0.196 +- 0.00127
616.0; 0.197 +- 0.00124
631.0; 0.195 +- 0.00127
647.0; 0.193 +- 0.00136
662.0; 0.192 +- 0.0014
678.0; 0.193 +- 0.00146
693.0; 0.191 +- 0.00168
709.0; 0.194 +- 0.00192
725.0; 0.194 +- 0.00238
741.0; 0.189 +- 0.00343
758.0; 0.201 +- 0.00426
774.0; 0.195 +- 0.00639
791.0; 0.221 +- 0.00707
808.0; 0.163 +- 0.025
*dataset:
*location: 
*dscomment: 
*obskey: SIG
*reackey: Au+Au
*qual: Au+Au: v2{4}/e2{4} (Glauber-CQ)
*xheader: Corrected dNch/deta
*yheader: v2/ecc2
*data: x : y
27.5; 0.0636 +- 0.0158
38.5; 0.0821 +- 0.00495
49.5; 0.0949 +- 0.00406
60.6; 0.102 +- 0.00183
71.7; 0.11 +- 0.00136
82.8; 0.117 +- 0.00129
93.9; 0.122 +- 0.0013
105.0; 0.126 +- 0.00132
116.0; 0.132 +- 0.00139
128.0; 0.135 +- 0.00151
139.0; 0.14 +- 0.00154
150.0; 0.142 +- 0.00166
162.0; 0.146 +- 0.0017
173.0; 0.148 +- 0.0018
185.0; 0.151 +- 0.00189
196.0; 0.152 +- 0.00192
208.0; 0.155 +- 0.00197
220.0; 0.156 +- 0.00206
231.0; 0.159 +- 0.00213
243.0; 0.161 +- 0.00224
255.0; 0.163 +- 0.00235
267.0; 0.165 +- 0.00248
279.0; 0.165 +- 0.00253
291.0; 0.164 +- 0.0027
304.0; 0.168 +- 0.00288
316.0; 0.169 +- 0.00303
328.0; 0.169 +- 0.00329
341.0; 0.168 +- 0.00342
354.0; 0.169 +- 0.00377
366.0; 0.171 +- 0.00397
379.0; 0.171 +- 0.00417
392.0; 0.175 +- 0.00413
405.0; 0.175 +- 0.00484
419.0; 0.176 +- 0.00545
432.0; 0.177 +- 0.00538
445.0; 0.181 +- 0.00594
459.0; 0.177 +- 0.0073
472.0; 0.178 +- 0.00764
486.0; 0.179 +- 0.00874
500.0; 0.187 +- 0.0115
514.0; 0.189 +- 0.0146
528.0; 0.185 +- 0.0153
*dataset:
*location: 
*dscomment: 
*obskey: SIG
*reackey: U+U
*qual: U+U: 1% most central ZDC
*xheader: Mult/<Mult>
*yheader: v2
*data: x : y
0.801; 0.0309 +- 0.00044
0.809; 0.0299 +- 0.000392
0.816; 0.031 +- 0.00035
0.823; 0.0305 +- 0.000316
0.831; 0.0298 +- 0.000283
0.838; 0.0302 +- 0.000254
0.845; 0.0301 +- 0.000228
0.853; 0.0299 +- 0.000206
0.86; 0.0298 +- 0.000186
0.867; 0.0296 +- 0.000168
0.875; 0.0293 +- 0.000153
0.882; 0.0295 +- 0.00014
0.889; 0.0292 +- 0.000128
0.896; 0.0285 +- 0.000119
0.904; 0.0289 +- 0.00011
0.911; 0.0289 +- 0.000102
0.918; 0.0285 +- 9.54e-05
0.926; 0.0286 +- 8.89e-05
0.933; 0.0283 +- 8.45e-05
0.94; 0.0282 +- 8.03e-05
0.948; 0.0282 +- 7.69e-05
0.955; 0.028 +- 7.37e-05
0.962; 0.0278 +- 7.1e-05
0.97; 0.0277 +- 6.94e-05
0.977; 0.0276 +- 6.77e-05
0.984; 0.0275 +- 6.66e-05
0.992; 0.0274 +- 6.57e-05
0.999; 0.0272 +- 6.54e-05
1.01; 0.0272 +- 6.57e-05
1.01; 0.0271 +- 6.59e-05
1.02; 0.027 +- 6.68e-05
1.03; 0.0269 +- 6.77e-05
1.04; 0.0269 +- 6.91e-05
1.04; 0.0266 +- 7.13e-05
1.05; 0.0267 +- 7.35e-05
1.06; 0.0264 +- 7.6e-05
1.07; 0.0265 +- 7.99e-05
1.07; 0.0262 +- 8.36e-05
1.08; 0.026 +- 8.86e-05
1.09; 0.0261 +- 9.33e-05
1.09; 0.026 +- 9.96e-05
1.1; 0.0257 +- 0.000107
1.11; 0.0257 +- 0.000115
1.12; 0.0254 +- 0.000124
1.12; 0.0255 +- 0.000134
1.13; 0.0252 +- 0.000145
1.14; 0.0253 +- 0.000159
1.15; 0.0252 +- 0.000175
1.15; 0.025 +- 0.000193
1.16; 0.025 +- 0.000213
1.17; 0.0247 +- 0.000239
1.18; 0.0244 +- 0.000268
1.18; 0.024 +- 0.000301
1.19; 0.0244 +- 0.000341
1.2; 0.0239 +- 0.000383
1.2; 0.0238 +- 0.000442
*dataset:
*location: 
*dscomment: 
*obskey: SIG
*reackey: Au+Au
*qual: Au+Au: 1% most central ZDC
*xheader: Mult/<Mult>
*yheader: v2
*data: x : y
0.8; 0.0253 +- 0.000441
0.808; 0.0247 +- 0.000422
0.817; 0.0243 +- 0.000388
0.825; 0.0249 +- 0.000359
0.834; 0.0248 +- 0.000329
0.842; 0.0244 +- 0.000307
0.851; 0.0244 +- 0.000277
0.859; 0.0241 +- 0.000257
0.868; 0.0239 +- 0.000231
0.876; 0.0236 +- 0.000215
0.885; 0.0234 +- 0.000192
0.893; 0.0232 +- 0.000176
0.902; 0.0235 +- 0.00016
0.91; 0.023 +- 0.000146
0.918; 0.0228 +- 0.000136
0.927; 0.0226 +- 0.000126
0.935; 0.0226 +- 0.000118
0.944; 0.0224 +- 0.000111
0.952; 0.0221 +- 0.000105
0.961; 0.022 +- 0.000101
0.969; 0.022 +- 9.63e-05
0.978; 0.0219 +- 9.33e-05
0.986; 0.0217 +- 9.08e-05
0.995; 0.0215 +- 8.93e-05
1.0; 0.0214 +- 8.83e-05
1.01; 0.0212 +- 8.78e-05
1.02; 0.0212 +- 8.84e-05
1.03; 0.0211 +- 8.97e-05
1.04; 0.0211 +- 9.14e-05
1.05; 0.0208 +- 9.32e-05
1.05; 0.021 +- 9.69e-05
1.06; 0.0207 +- 0.000102
1.07; 0.0207 +- 0.000107
1.08; 0.0207 +- 0.000114
1.09; 0.0206 +- 0.000121
1.1; 0.0203 +- 0.000131
1.11; 0.0204 +- 0.000141
1.11; 0.0204 +- 0.000155
1.12; 0.0204 +- 0.000172
1.13; 0.0206 +- 0.000187
1.14; 0.0205 +- 0.00021
1.15; 0.0203 +- 0.000236
1.16; 0.0201 +- 0.000272
1.16; 0.0206 +- 0.000306
1.17; 0.02 +- 0.000347
1.18; 0.0188 +- 0.000424
1.19; 0.0195 +- 0.000488
1.2; 0.0207 +- 0.000565
1.21; 0.0199 +- 0.000679
*dataset:
*location: 
*dscomment: 
*obskey: SIG
*reackey: U+U
*qual: U+U: 0.125% most central ZDC
*xheader: Mult/<Mult>
*yheader: v2
*data: x : y
0.799; 0.0289 +- 0.00163
0.806; 0.0277 +- 0.00139
0.813; 0.031 +- 0.00135
0.82; 0.0283 +- 0.00122
0.828; 0.0295 +- 0.000962
0.835; 0.0281 +- 0.000964
0.842; 0.0269 +- 0.000822
0.849; 0.0292 +- 0.00075
0.856; 0.028 +- 0.000679
0.863; 0.0286 +- 0.000606
0.871; 0.0289 +- 0.000547
0.878; 0.0284 +- 0.000504
0.885; 0.0284 +- 0.000452
0.892; 0.0293 +- 0.000408
0.899; 0.0279 +- 0.000377
0.906; 0.0282 +- 0.000346
0.914; 0.0275 +- 0.000325
0.921; 0.0283 +- 0.000303
0.928; 0.0277 +- 0.000278
0.935; 0.0278 +- 0.00026
0.942; 0.0275 +- 0.000247
0.949; 0.0273 +- 0.000239
0.957; 0.0272 +- 0.000227
0.964; 0.027 +- 0.000223
0.971; 0.0271 +- 0.000215
0.978; 0.0267 +- 0.000213
0.985; 0.0268 +- 0.000207
0.992; 0.0265 +- 0.000208
1.0; 0.0265 +- 0.000204
1.01; 0.0266 +- 0.000204
1.01; 0.0266 +- 0.000209
1.02; 0.0263 +- 0.000208
1.03; 0.0261 +- 0.000214
1.04; 0.026 +- 0.000217
1.04; 0.0256 +- 0.000227
1.05; 0.0257 +- 0.000231
1.06; 0.0258 +- 0.000242
1.06; 0.0254 +- 0.000255
1.07; 0.0253 +- 0.000267
1.08; 0.0246 +- 0.000282
1.09; 0.0253 +- 0.000305
1.09; 0.0246 +- 0.000321
1.1; 0.0252 +- 0.000336
1.11; 0.0244 +- 0.000369
1.11; 0.0248 +- 0.000397
1.12; 0.0252 +- 0.000436
1.13; 0.0247 +- 0.000464
1.14; 0.0244 +- 0.000529
1.14; 0.0234 +- 0.000564
1.15; 0.0232 +- 0.000647
1.16; 0.0236 +- 0.000698
1.16; 0.0246 +- 0.000795
1.17; 0.0225 +- 0.000882
1.18; 0.0235 +- 0.000992
1.19; 0.0246 +- 0.00109
1.19; 0.0215 +- 0.00133
1.2; 0.0225 +- 0.00154
1.21; 0.0218 +- 0.00162
*dataset:
*location: 
*dscomment: 
*obskey: SIG
*reackey: Au+Au
*qual: Au+Au: 0.125% most central ZDC
*xheader: Mult/<Mult>
*yheader: v2
*data: x : y
0.793; 0.0229 +- 0.00179
0.802; 0.0239 +- 0.00151
0.81; 0.0254 +- 0.00135
0.818; 0.0243 +- 0.00124
0.827; 0.0252 +- 0.00128
0.835; 0.0251 +- 0.0011
0.843; 0.0254 +- 0.0011
0.852; 0.0217 +- 0.00102
0.86; 0.022 +- 0.000931
0.868; 0.0209 +- 0.000803
0.877; 0.0222 +- 0.000724
0.885; 0.0228 +- 0.00066
0.893; 0.0217 +- 0.000589
0.901; 0.0213 +- 0.000547
0.91; 0.0215 +- 0.000512
0.918; 0.022 +- 0.000447
0.926; 0.0221 +- 0.000404
0.935; 0.0212 +- 0.000392
0.943; 0.0207 +- 0.000363
0.951; 0.0212 +- 0.000339
0.96; 0.0209 +- 0.000322
0.968; 0.0207 +- 0.000308
0.976; 0.021 +- 0.000295
0.985; 0.0211 +- 0.000279
0.993; 0.0209 +- 0.00028
1.0; 0.0209 +- 0.00027
1.01; 0.0213 +- 0.000274
1.02; 0.0212 +- 0.000274
1.03; 0.0208 +- 0.000279
1.03; 0.0207 +- 0.000281
1.04; 0.0203 +- 0.000297
1.05; 0.0208 +- 0.000304
1.06; 0.0206 +- 0.000323
1.07; 0.0201 +- 0.00034
1.08; 0.0201 +- 0.000347
1.08; 0.0204 +- 0.000379
1.09; 0.0205 +- 0.00041
1.1; 0.0205 +- 0.000452
1.11; 0.0199 +- 0.000493
1.12; 0.0208 +- 0.000536
1.13; 0.0195 +- 0.000622
1.13; 0.0203 +- 0.000683
1.14; 0.0212 +- 0.00076
1.15; 0.0192 +- 0.000891
1.16; 0.0173 +- 0.0011
1.17; 0.0208 +- 0.00116
1.18; 0.0216 +- 0.00147
1.18; 0.0172 +- 0.00175
1.19; 0.0195 +- 0.0017
1.2; 0.0147 +- 0.00241
*dataset:
*location: 
*dscomment: 
*obskey: SIG
*reackey: U+U
*qual: U+U
*xheader: ZDC Centrality
*yheader: slope*1000
*data: x : y
0.06; -18.4 +- 1.44 (DSYS=+1.72, -0.115)
0.125; -16.9 +- 0.915 (DSYS=+1.01, -0.484)
0.25; -15.8 +- 0.613 (DSYS=+0.793, -1.23)
0.5; -15.1 +- 0.416 (DSYS=+0.975, -0.781)
1.0; -15.0 +- 0.294 (DSYS=+0.683, -0.581)
*dataset:
*location: 
*dscomment: 
*obskey: SIG
*reackey: Au+Au
*qual: Au+Au
*xheader: ZDC Centrality
*yheader: slope*1000
*data: x : y
0.06; -8.6 +- 2.16 (DSYS=+0.861, -0.339)
0.125; -6.66 +- 1.37 (DSYS=+0.432, -1.89)
0.25; -7.62 +- 0.902 (DSYS=+0.512, -1.88)
0.5; -10.7 +- 0.611 (DSYS=+0.499, -0.482)
1.0; -13.7 +- 0.417 (DSYS=+0.797, -0.431)
*E:
